inquiry_id,product_id,lang,text,true_theme
Q06708,P0119,zh,这个产品支持IPX7防水吗?,feature
Q06709,P0050,en,Can you share the technical spec sheet?,feature
Q06710,P0415,zh,1000件的生产周期多久?,delivery
Q06711,P0112,zh,大批量采购可以给个更好的价格吗?,price
Q06712,P0292,en,The price seems high compared to similar products.,price
Q06713,P0003,en,What's the lead time for 1000 units?,delivery
Q06714,P0034,zh,保修期多久?,feature
Q06715,P0239,zh,有CE认证吗?,feature
Q06716,P0238,zh,最低起订量多少才能拿到折扣?,price
Q06717,P0422,zh,急单能走空运吗?,delivery
Q06718,P0062,zh,有CE认证吗?,feature
Q06719,P0433,en,Is the material BPA-free?,feature
Q06720,P0207,en,How long is the shipping time to Germany?,delivery
Q06721,P0381,zh,材料是否不含BPA?,feature
Q06722,P0281,en,Do you have any promotional pricing this month?,price
Q06723,P0481,zh,春节前能到货吗?,delivery
Q06724,P0271,en,Does it come with a CE certification?,feature
Q06725,P0401,zh,包装盒能换成我们的品牌设计吗?,customization
Q06726,P0069,zh,500件的话价格能再优惠吗?,price
Q06727,P0450,zh,有CE认证吗?,feature
Q06728,P0054,zh,首次合作能给9折吗?,price
Q06729,P0242,zh,发到德国需要多久?,delivery
Q06730,P0330,zh,这个月有促销价吗?,price
Q06731,P0352,zh,电池容量多少毫安?,feature
Q06732,P0268,en,Do you support DDP shipping to the US?,delivery
Q06733,P0070,en,What is the battery capacity?,feature
Q06734,P0309,zh,可以做自有品牌包装吗?,customization
Q06735,P0284,zh,电池容量多少毫安?,feature
Q06736,P0457,zh,首次合作能给9折吗?,price
Q06737,P0458,en,Does it come with a CE certification?,feature
Q06738,P0493,en,Does it come with a CE certification?,feature
Q06739,P0471,zh,能发一下技术参数表吗?,feature
Q06740,P0193,zh,和同类产品相比价格偏高。,price
Q06741,P0414,zh,包装盒能换成我们的品牌设计吗?,customization
Q06742,P0148,zh,这个产品支持IPX7防水吗?,feature
Q06743,P0415,en,Is air freight available for urgent orders?,delivery
Q06744,P0123,zh,电池容量多少毫安?,feature
Q06745,P0497,en,Is the material BPA-free?,feature
Q06746,P0404,zh,包装盒能换成我们的品牌设计吗?,customization
Q06747,P0315,en,The price seems high compared to similar products.,price
Q06748,P0100,en,Does this product support waterproof IPX7?,feature
Q06749,P0212,en,What's the lead time for 1000 units?,delivery
Q06750,P0157,zh,发到德国需要多久?,delivery
Q06751,P0060,en,Is the price negotiable for 500 units?,price
Q06752,P0099,en,Is the material BPA-free?,feature
Q06753,P0057,zh,包装上能加我们的logo吗?,customization
Q06754,P0346,zh,首次合作能给9折吗?,price
Q06755,P0387,en,Can the color be customized?,customization
Q06756,P0375,en,"Your competitor offers $X less, can you match it?",price
Q06757,P0100,en,What is the battery capacity?,feature
Q06758,P0163,en,What is the battery capacity?,feature
Q06759,P0418,en,What is the minimum order quantity to get a discount?,price
Q06760,P0346,zh,这个月有促销价吗?,price
Q06761,P0167,zh,这个月有促销价吗?,price
Q06762,P0396,zh,保修期多久?,feature
Q06763,P0314,zh,能保证12月15号前到货吗?,delivery
Q06764,P0033,en,Is air freight available for urgent orders?,delivery
Q06765,P0463,en,Any chance of a 10% discount for first-time buyers?,price
Q06766,P0471,en,Can the color be customized?,customization
Q06767,P0477,en,What's the warranty period?,feature
Q06768,P0104,zh,这个产品支持IPX7防水吗?,feature
Q06769,P0107,zh,这个月有促销价吗?,price
Q06770,P0240,en,Do you have any promotional pricing this month?,price
Q06771,P0209,zh,急单能走空运吗?,delivery
Q06772,P0262,zh,包装上能加我们的logo吗?,customization
Q06773,P0433,en,Do you have any promotional pricing this month?,price
Q06774,P0454,en,What's the warranty period?,feature
Q06775,P0302,en,Can you share the technical spec sheet?,feature
Q06776,P0045,zh,保修期多久?,feature
Q06777,P0125,en,What is the minimum order quantity to get a discount?,price
Q06778,P0253,zh,首次合作能给9折吗?,price
Q06779,P0031,zh,和同类产品相比价格偏高。,price
Q06780,P0445,zh,春节前能到货吗?,delivery
Q06781,P0445,zh,这个月有促销价吗?,price
Q06782,P0123,zh,电池容量多少毫安?,feature
Q06783,P0245,zh,首次合作能给9折吗?,price
Q06784,P0032,en,Can you offer a better price for bulk orders?,price
Q06785,P0485,en,"Your competitor offers $X less, can you match it?",price
Q06786,P0009,zh,首次合作能给9折吗?,price
Q06787,P0092,zh,首次合作能给9折吗?,price
Q06788,P0060,zh,500件的话价格能再优惠吗?,price
Q06789,P0202,zh,最低起订量多少才能拿到折扣?,price
Q06790,P0110,en,Does this product support waterproof IPX7?,feature
Q06791,P0146,zh,春节前能到货吗?,delivery
Q06792,P0275,zh,包装上能加我们的logo吗?,customization
Q06793,P0365,zh,1000件的生产周期多久?,delivery
Q06794,P0244,zh,500件的话价格能再优惠吗?,price
Q06795,P0015,zh,包装盒能换成我们的品牌设计吗?,customization
Q06796,P0269,zh,1000件的生产周期多久?,delivery
Q06797,P0311,en,Can you share the technical spec sheet?,feature
Q06798,P0005,zh,包装盒能换成我们的品牌设计吗?,customization
Q06799,P0268,en,Can we add our logo on the packaging?,customization
Q06800,P0018,zh,"你们竞争对手报价更低,能否匹配?",price
Q06801,P0457,en,Can you offer a better price for bulk orders?,price
Q06802,P0338,zh,保修期多久?,feature
Q06803,P0053,en,Can you guarantee delivery before December 15?,delivery
Q06804,P0124,zh,1000件的生产周期多久?,delivery
Q06805,P0453,zh,这个产品支持IPX7防水吗?,feature
Q06806,P0303,zh,"你们竞争对手报价更低,能否匹配?",price
Q06807,P0119,zh,1000件的生产周期多久?,delivery
Q06808,P0399,zh,保修期多久?,feature
Q06809,P0018,zh,可以做自有品牌包装吗?,customization
Q06810,P0313,zh,这个月有促销价吗?,price
Q06811,P0252,en,Can we add our logo on the packaging?,customization
Q06812,P0188,zh,包装上能加我们的logo吗?,customization
Q06813,P0393,zh,这个月有促销价吗?,price
Q06814,P0102,zh,急单能走空运吗?,delivery
Q06815,P0105,en,How long is the shipping time to Germany?,delivery
Q06816,P0407,en,What is the battery capacity?,feature
Q06817,P0180,en,Is air freight available for urgent orders?,delivery
Q06818,P0455,zh,和同类产品相比价格偏高。,price
Q06819,P0430,zh,能发一下技术参数表吗?,feature
Q06820,P0357,zh,能发一下技术参数表吗?,feature
Q06821,P0352,en,Is air freight available for urgent orders?,delivery
Q06822,P0476,en,What's the warranty period?,feature
Q06823,P0484,zh,大批量采购可以给个更好的价格吗?,price
Q06824,P0413,zh,和同类产品相比价格偏高。,price
Q06825,P0327,zh,这个产品支持IPX7防水吗?,feature
Q06826,P0205,zh,春节前能到货吗?,delivery
Q06827,P0189,en,Any chance of a 10% discount for first-time buyers?,price
Q06828,P0487,zh,能发一下技术参数表吗?,feature
Q06829,P0287,zh,首次合作能给9折吗?,price
Q06830,P0181,zh,500件的话价格能再优惠吗?,price
Q06831,P0417,en,Can we add our logo on the packaging?,customization
Q06832,P0107,zh,包装盒能换成我们的品牌设计吗?,customization
Q06833,P0037,zh,大批量采购可以给个更好的价格吗?,price
Q06834,P0388,zh,这个月有促销价吗?,price
Q06835,P0244,en,Does this product support waterproof IPX7?,feature
Q06836,P0096,en,Can you share the technical spec sheet?,feature
Q06837,P0146,zh,首次合作能给9折吗?,price
Q06838,P0075,en,Do you support OEM/ODM service?,customization
Q06839,P0342,zh,包装盒能换成我们的品牌设计吗?,customization
Q06840,P0230,en,Is private label packaging available?,customization
Q06841,P0395,en,Any chance of a 10% discount for first-time buyers?,price
Q06842,P0194,en,Can you share the technical spec sheet?,feature
Q06843,P0148,zh,支持OEM/ODM吗?,customization
Q06844,P0223,en,Is air freight available for urgent orders?,delivery
Q06845,P0232,zh,急单能走空运吗?,delivery
Q06846,P0027,en,Do you support DDP shipping to the US?,delivery
Q06847,P0395,zh,急单能走空运吗?,delivery
Q06848,P0302,en,"Your competitor offers $X less, can you match it?",price
Q06849,P0498,zh,1000件的生产周期多久?,delivery
Q06850,P0256,zh,和同类产品相比价格偏高。,price
Q06851,P0319,en,Is the material BPA-free?,feature
Q06852,P0331,zh,这个月有促销价吗?,price
Q06853,P0414,zh,最低起订量多少才能拿到折扣?,price
Q06854,P0415,zh,1000件的生产周期多久?,delivery
Q06855,P0290,zh,最低起订量多少才能拿到折扣?,price
Q06856,P0246,zh,电池容量多少毫安?,feature
Q06857,P0393,en,The price seems high compared to similar products.,price
Q06858,P0151,en,Is air freight available for urgent orders?,delivery
Q06859,P0187,en,Does it come with a CE certification?,feature
Q06860,P0070,en,Can you offer a better price for bulk orders?,price
Q06861,P0079,zh,首次合作能给9折吗?,price
Q06862,P0021,zh,首次合作能给9折吗?,price
Q06863,P0182,en,Is the price negotiable for 500 units?,price
Q06864,P0217,zh,急单能走空运吗?,delivery
Q06865,P0241,zh,能发一下技术参数表吗?,feature
Q06866,P0318,zh,电池容量多少毫安?,feature
Q06867,P0450,en,"We need custom retail packaging, is that possible?",customization
Q06868,P0225,zh,春节前能到货吗?,delivery
Q06869,P0472,en,The price seems high compared to similar products.,price
Q06870,P0145,zh,这个产品支持IPX7防水吗?,feature
Q06871,P0115,en,Is the price negotiable for 500 units?,price
Q06872,P0438,zh,春节前能到货吗?,delivery
Q06873,P0305,en,Can you guarantee delivery before December 15?,delivery
Q06874,P0267,zh,有CE认证吗?,feature
Q06875,P0486,en,Any chance of a 10% discount for first-time buyers?,price
Q06876,P0169,zh,能发一下技术参数表吗?,feature
Q06877,P0454,en,How long is the shipping time to Germany?,delivery
Q06878,P0087,zh,大批量采购可以给个更好的价格吗?,price
Q06879,P0264,en,The price seems high compared to similar products.,price
Q06880,P0311,zh,这个产品支持IPX7防水吗?,feature
Q06881,P0031,zh,能保证12月15号前到货吗?,delivery
Q06882,P0264,zh,材料是否不含BPA?,feature
Q06883,P0184,en,Is the price negotiable for 500 units?,price
Q06884,P0255,zh,"需要定制零售包装,可以做吗?",customization
Q06885,P0161,zh,支持DDP发到美国吗?,delivery
Q06886,P0164,zh,和同类产品相比价格偏高。,price
Q06887,P0121,en,Any chance of a 10% discount for first-time buyers?,price
Q06888,P0495,zh,"需要定制零售包装,可以做吗?",customization
Q06889,P0190,en,Can the color be customized?,customization
Q06890,P0496,en,Can you share the technical spec sheet?,feature
Q06891,P0334,zh,500件的话价格能再优惠吗?,price
Q06892,P0298,zh,颜色可以定制吗?,customization
Q06893,P0374,zh,大批量采购可以给个更好的价格吗?,price
Q06894,P0034,zh,急单能走空运吗?,delivery
Q06895,P0161,zh,最低起订量多少才能拿到折扣?,price
Q06896,P0468,zh,保修期多久?,feature
Q06897,P0431,en,Do you have any promotional pricing this month?,price
Q06898,P0197,zh,有CE认证吗?,feature
Q06899,P0335,zh,1000件的生产周期多久?,delivery
Q06900,P0273,zh,"需要定制零售包装,可以做吗?",customization
Q06901,P0419,zh,电池容量多少毫安?,feature
Q06902,P0471,en,What is the battery capacity?,feature
Q06903,P0212,zh,能发一下技术参数表吗?,feature
Q06904,P0388,zh,急单能走空运吗?,delivery
Q06905,P0384,en,Any chance of a 10% discount for first-time buyers?,price
Q06906,P0132,en,Is private label packaging available?,customization
Q06907,P0013,en,Do you support DDP shipping to the US?,delivery
Q06908,P0208,zh,发到德国需要多久?,delivery
Q06909,P0238,zh,发到德国需要多久?,delivery
Q06910,P0415,en,Is the material BPA-free?,feature
Q06911,P0327,en,Is the material BPA-free?,feature
Q06912,P0386,en,Is the material BPA-free?,feature
Q06913,P0495,en,Do you have any promotional pricing this month?,price
Q06914,P0071,en,Any chance of a 10% discount for first-time buyers?,price
Q06915,P0095,en,Is private label packaging available?,customization
Q06916,P0263,zh,保修期多久?,feature
Q06917,P0310,en,Do you support OEM/ODM service?,customization
Q06918,P0449,en,Does it come with a CE certification?,feature
Q06919,P0044,en,Is the material BPA-free?,feature
Q06920,P0125,zh,最低起订量多少才能拿到折扣?,price
Q06921,P0491,en,Do you support OEM/ODM service?,customization
Q06922,P0043,en,What is the battery capacity?,feature
Q06923,P0131,en,Does this product support waterproof IPX7?,feature
Q06924,P0383,zh,保修期多久?,feature
Q06925,P0389,zh,可以做自有品牌包装吗?,customization
Q06926,P0339,zh,大批量采购可以给个更好的价格吗?,price
Q06927,P0234,zh,有CE认证吗?,feature
Q06928,P0130,zh,有CE认证吗?,feature
Q06929,P0196,zh,这个月有促销价吗?,price
Q06930,P0444,zh,电池容量多少毫安?,feature
Q06931,P0177,en,Is the material BPA-free?,feature
Q06932,P0251,en,What is the battery capacity?,feature
Q06933,P0498,en,Do you have any promotional pricing this month?,price
Q06934,P0100,zh,包装上能加我们的logo吗?,customization
Q06935,P0483,zh,包装上能加我们的logo吗?,customization
Q06936,P0338,en,Is the price negotiable for 500 units?,price
Q06937,P0158,en,Can you change the box design to our brand?,customization
Q06938,P0399,zh,材料是否不含BPA?,feature
Q06939,P0438,zh,"需要定制零售包装,可以做吗?",customization
Q06940,P0354,en,Can you guarantee delivery before December 15?,delivery
Q06941,P0137,en,What's the warranty period?,feature
Q06942,P0182,zh,能发一下技术参数表吗?,feature
Q06943,P0053,en,Can the color be customized?,customization
Q06944,P0039,en,Do you have any promotional pricing this month?,price
Q06945,P0274,zh,这个产品支持IPX7防水吗?,feature
Q06946,P0223,zh,包装上能加我们的logo吗?,customization
Q06947,P0328,en,Can you offer a better price for bulk orders?,price
Q06948,P0333,zh,1000件的生产周期多久?,delivery
Q06949,P0142,en,What's the warranty period?,feature
Q06950,P0341,zh,支持DDP发到美国吗?,delivery
Q06951,P0251,zh,这个产品支持IPX7防水吗?,feature
Q06952,P0070,en,The price seems high compared to similar products.,price
Q06953,P0393,en,Is the price negotiable for 500 units?,price
Q06954,P0062,en,"Your competitor offers $X less, can you match it?",price
Q06955,P0006,en,Do you have any promotional pricing this month?,price
Q06956,P0168,zh,这个月有促销价吗?,price
Q06957,P0114,en,Do you have any promotional pricing this month?,price
Q06958,P0448,en,Does it come with a CE certification?,feature
